character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,level_difficulty,visibility,entity_density,entity_aggression,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
127,40,male,182,87,2,2,3,6,5,7,6,1,3,6,61,52,42,59,48,58,44,36,0,0,0,0,0,0,0,0,1,7,0,8,54,33,47,58,27,83,37,darkness,68,45,27,11,1,168,0.6438
128,63,male,168,91,6,3,3,5,1,5,6,6,4,7,50,53,55,49,41,32,36,27,0,0,0,0,1,3,0,0,0,0,1,2,95,36,68,67,46,66,32,neutral,49,30,36,9,0,3,0.0346
129,37,male,185,90,5,6,5,7,6,8,5,4,3,5,28,33,54,42,55,65,52,43,1,50,0,1,1,5,0,0,0,0,0,1,30,56,10,21,35,27,73,resource_rich,19,73,22,14,0,1,0.0592
130,48,male,175,91,5,7,9,4,2,5,7,7,7,7,42,55,55,62,63,40,56,52,1,12,1,1,0,0,0,0,0,0,1,7,69,43,50,63,44,70,37,resource_rich,52,45,35,10,0,2,0.0506
131,17,male,183,89,8,4,5,4,7,7,5,4,5,6,54,44,26,32,46,54,54,50,1,23,1,1,1,5,0,0,1,10,0,5,57,50,33,48,55,73,29,haunted_hotel,62,47,36,15,1,75,0.7017
132,32,female,159,64,3,5,3,5,3,7,4,2,2,3,42,58,74,74,52,38,29,51,0,0,0,1,0,0,0,0,0,0,0,7,73,24,45,42,24,64,53,resource_rich,37,50,16,11,0,1,0.0444
133,53,female,154,42,3,5,3,5,5,6,6,6,6,5,39,65,76,64,64,49,40,40,1,58,1,1,0,0,0,0,0,0,0,8,58,58,63,37,5,89,30,cave_isolation,46,52,17,10,1,65,0.5006
134,22,female,165,69,5,6,5,6,7,7,4,4,6,7,51,63,65,64,47,66,45,53,1,42,1,1,1,4,0,0,1,7,0,6,21,20,46,68,40,46,54,darkness,59,38,36,11,0,1,0.0396
135,32,male,180,80,3,4,7,4,7,3,5,6,7,8,47,38,56,44,44,55,36,40,1,57,0,1,1,1,0,0,0,0,0,5,81,52,57,44,37,51,43,haunted_hotel,61,34,17,9,0,2,0.0515
136,49,female,148,60,4,6,5,6,5,5,5,6,4,3,44,53,61,78,48,61,30,78,1,56,0,1,1,5,1,1,1,5,1,7,54,47,50,52,29,62,50,flooding,38,28,37,10,0,4,0.0626
137,56,female,161,62,5,6,5,6,6,4,5,5,5,3,51,52,57,50,51,57,46,17,0,0,1,0,0,0,0,0,1,9,1,2,57,43,54,54,33,69,33,darkness,62,28,21,7,0,4,0.0439
138,26,female,153,75,5,7,6,6,4,7,5,6,4,6,49,43,56,39,45,46,47,65,0,0,0,0,0,0,0,0,1,4,0,3,62,59,43,59,45,78,40,neutral,49,38,43,10,0,4,0.0543
139,37,female,163,73,8,6,4,6,8,7,6,4,5,1,48,46,61,66,43,58,55,42,0,0,0,1,0,0,1,5,1,5,0,7,100,52,55,67,41,52,41,neutral,65,32,32,7,0,1,0.0668
140,12,female,162,52,4,5,6,7,7,4,6,6,8,3,28,25,34,36,62,74,56,70,1,75,1,1,0,0,1,9,0,0,0,7,69,48,41,40,52,77,39,flooding,28,54,20,11,0,18,0.1801
141,35,male,172,71,4,6,8,8,4,3,7,4,5,5,49,39,38,41,52,53,41,45,1,50,1,1,1,1,0,0,0,0,0,5,56,66,47,37,50,63,35,resource_rich,49,57,25,10,0,4,0.0418
142,26,female,165,61,5,4,4,6,7,5,3,4,4,8,41,55,54,64,50,61,34,64,0,0,1,1,0,0,0,0,1,3,0,2,49,30,55,65,23,56,19,neutral,50,34,30,10,0,1,0.0662
143,36,female,162,59,6,3,5,6,2,8,8,5,6,8,57,33,51,53,43,53,34,46,1,47,1,0,1,3,1,4,1,6,0,6,49,31,42,44,57,77,40,darkness,54,49,21,12,0,20,0.1349
144,46,female,173,67,3,1,6,4,4,3,4,6,4,6,41,48,30,38,49,38,29,44,0,0,0,0,1,1,1,4,1,4,0,1,22,63,38,42,50,39,69,neutral,26,41,20,15,1,168,0.7534
145,24,male,182,81,7,5,4,7,6,7,8,3,2,3,41,38,39,49,63,42,22,28,0,0,0,0,1,4,1,6,1,3,0,1,22,67,30,14,53,8,75,flooding,23,65,11,14,1,97,0.6703
146,37,male,173,93,6,6,7,4,4,3,4,8,6,2,51,44,58,53,52,40,48,50,1,45,0,1,0,0,0,0,1,4,0,8,97,43,65,54,37,81,49,cave_isolation,53,31,41,9,0,2,0.0392
147,35,male,178,86,3,6,5,6,2,8,6,7,6,8,57,49,37,59,57,33,50,44,0,0,1,0,0,0,0,0,1,4,0,end,68,39,70,54,38,70,38,trap_exit,67,30,45,9,0,13,0.1398
148,34,other,177,84,5,5,5,5,7,5,5,5,3,7,34,44,48,39,54,64,36,51,1,49,1,0,1,1,0,0,1,9,1,1,36,71,22,32,57,26,60,neutral,33,66,31,13,0,23,0.2087
149,22,female,164,71,5,6,6,6,5,7,3,5,8,4,30,31,48,41,68,49,55,61,0,0,1,1,0,0,1,1,1,4,1,3,33,61,35,42,38,58,42,darkness,57,67,38,15,1,66,0.7495
150,46,female,163,60,2,8,9,5,3,3,5,9,2,8,46,37,60,59,35,55,34,42,0,0,1,0,0,0,0,0,0,0,0,0,65,54,35,58,21,75,44,haunted_hotel,47,39,17,14,0,2,0.0423
151,28,male,174,88,6,7,7,8,8,5,6,8,5,6,57,39,65,53,48,63,42,59,0,0,1,1,0,0,1,2,1,3,0,3,77,25,69,52,31,64,45,darkness,58,36,42,11,0,6,0.1881
152,13,male,183,85,5,5,8,7,6,5,5,7,4,5,16,47,71,75,71,73,38,56,1,48,1,0,0,0,0,0,1,3,1,7,67,52,17,47,18,92,26,darkness,42,47,20,15,1,94,0.6676
153,26,male,168,82,6,6,4,7,2,6,7,4,6,9,19,34,38,52,59,51,55,45,1,35,1,0,1,2,1,8,0,0,1,1,26,66,21,10,44,47,40,neutral,22,65,12,18,1,81,0.7503
154,40,male,176,89,9,5,6,6,6,5,6,6,4,7,50,46,68,63,51,49,42,51,1,21,1,0,0,0,1,2,0,0,0,6,53,20,43,43,32,76,28,darkness,53,33,23,13,0,2,0.0604
155,25,female,162,54,5,5,3,5,3,7,4,2,3,6,42,46,48,26,44,39,33,57,1,58,0,0,0,0,0,0,1,7,0,1,21,52,21,33,47,26,55,darkness,43,62,18,12,0,7,0.1577
156,49,male,180,63,6,2,5,4,7,9,5,8,4,3,28,37,56,49,50,72,62,59,1,67,1,1,0,0,1,10,1,8,0,1,15,54,31,27,52,19,70,darkness,23,82,28,17,1,103,0.8299
157,49,male,189,82,6,6,7,5,7,3,6,6,5,6,52,41,55,39,47,71,54,66,1,57,1,0,0,0,1,8,1,1,0,0,56,52,51,69,44,58,48,mechanical_noise,44,41,38,11,0,23,0.1693
158,19,male,177,88,3,5,7,4,6,5,3,8,5,2,31,18,38,34,67,64,49,52,0,0,1,1,0,0,1,8,1,6,0,4,21,60,38,23,49,44,43,liminal_office,36,37,22,13,1,74,0.6633
159,17,other,169,55,4,7,6,7,5,7,5,7,6,8,31,43,53,42,61,63,47,34,0,0,1,0,1,2,0,0,0,0,0,0,51,59,34,43,49,56,26,liminal_office,62,57,21,16,1,83,0.6375
160,50,female,170,69,6,7,7,7,6,8,7,10,6,4,40,34,52,34,41,66,52,47,0,0,0,1,0,0,0,0,1,7,0,5,18,51,36,38,44,25,46,haunted_hotel,46,53,15,11,1,68,0.8
161,18,male,185,81,6,6,4,5,7,7,5,4,8,6,10,44,30,40,85,73,50,71,0,0,1,1,1,5,1,3,1,7,0,1,55,62,8,23,61,44,43,resource_rich,11,60,12,20,1,124,0.96
162,26,female,172,56,4,3,4,3,4,5,5,3,4,10,52,53,58,49,50,52,42,38,0,0,1,0,1,2,0,0,0,0,0,0,23,50,43,50,43,72,32,liminal_office,55,49,15,10,0,4,0.0407
163,15,male,168,83,6,3,5,5,1,3,6,4,4,9,47,42,52,48,41,39,43,58,0,0,1,1,0,0,1,4,1,5,1,5,32,64,49,45,51,44,33,haunted_hotel,60,23,44,13,0,7,0.1351
164,38,female,156,74,5,4,7,5,7,7,6,4,3,6,37,36,36,34,33,52,48,51,1,55,1,0,1,3,1,6,0,0,0,4,3,70,16,20,47,35,54,liminal_office,25,70,20,20,1,128,0.8022
165,52,male,169,91,8,7,8,8,4,5,7,8,6,4,31,36,32,38,69,63,36,30,1,40,1,0,1,1,0,0,0,0,0,1,33,65,21,25,67,53,40,liminal_office,40,47,30,15,1,55,0.522
166,32,male,175,79,5,7,5,6,9,7,6,6,5,4,31,36,45,34,45,68,49,70,1,55,1,1,1,1,1,6,1,6,0,1,23,56,23,32,57,20,52,neutral,27,57,12,13,1,74,0.8586
167,34,female,159,60,2,6,3,6,6,6,5,5,4,7,40,50,44,40,47,53,47,40,1,19,1,0,1,2,1,5,1,4,1,5,33,37,26,30,50,29,53,darkness,44,50,10,16,1,140,0.7429
168,12,male,176,68,5,6,4,9,5,1,6,3,5,6,54,61,78,61,54,36,41,60,1,34,0,1,1,4,0,0,1,5,0,6,81,22,63,67,18,67,45,darkness,82,17,43,6,0,3,0.0427
169,32,male,171,69,4,4,5,3,6,3,4,5,4,3,53,61,42,58,40,56,42,45,0,0,1,1,0,0,1,3,1,6,0,0,44,45,36,31,38,47,57,darkness,31,35,23,9,0,4,0.0425
170,45,male,184,58,2,7,2,6,4,8,4,2,6,9,41,70,57,67,60,46,11,31,0,0,1,0,0,0,0,0,0,0,0,7,47,48,48,47,27,65,50,flooding,35,54,14,11,0,3,0.0334
171,12,female,163,68,4,3,4,5,5,5,4,4,7,5,57,42,56,43,53,54,19,52,0,0,1,1,1,2,1,6,1,5,0,8,89,31,78,77,58,88,34,cave_isolation,64,19,47,5,0,11,0.2077
172,56,male,168,84,3,4,9,7,4,6,5,8,5,7,46,40,67,63,65,36,40,33,1,27,1,1,0,0,0,0,0,0,1,6,56,8,42,34,22,49,48,darkness,45,47,32,11,0,2,0.0464
173,41,female,161,72,5,7,5,6,2,3,6,6,6,5,32,39,25,38,64,48,39,63,1,53,1,1,1,1,1,4,1,8,1,1,39,53,45,22,70,40,55,neutral,33,48,37,16,1,88,0.8217
174,21,female,171,68,5,5,3,5,6,6,4,5,3,5,33,53,47,49,62,57,33,50,0,0,0,0,0,0,1,8,0,0,0,1,20,70,32,23,46,28,61,resource_rich,26,56,19,13,1,102,0.5465
175,36,male,179,94,2,5,6,5,4,7,4,5,5,7,53,50,57,58,41,48,45,39,1,29,0,1,0,0,0,0,0,0,0,3,87,30,48,62,51,75,29,resource_rich,60,55,40,12,1,77,0.5101
176,21,male,175,78,5,6,4,6,6,5,5,5,5,6,66,51,54,53,44,54,36,45,1,37,1,1,0,0,0,0,0,0,0,6,72,34,60,64,22,61,27,darkness,75,39,24,9,1,71,0.5515
177,30,female,174,72,4,3,3,4,6,3,5,2,3,6,40,57,57,68,48,53,32,61,0,0,0,1,1,1,0,0,1,4,0,7,68,27,39,38,31,39,38,darkness,45,54,17,11,1,86,0.5389
178,39,male,167,84,6,4,7,5,5,4,4,6,5,9,44,51,49,45,41,49,39,37,0,0,1,0,0,0,0,0,0,0,0,3,44,45,53,49,30,54,47,mechanical_noise,44,45,37,12,1,68,0.4616
179,34,female,159,58,8,7,3,6,6,7,4,6,5,4,44,60,62,41,40,56,38,66,0,0,0,0,0,0,1,5,0,0,0,8,57,37,48,58,40,89,34,neutral,56,55,18,9,0,6,0.166
180,12,male,178,81,9,2,7,4,4,10,3,4,5,3,42,41,50,49,45,47,44,50,0,0,0,0,1,3,0,0,0,0,0,0,40,42,36,40,55,53,39,mechanical_noise,27,66,25,14,0,3,0.0491
181,12,female,157,69,8,4,8,4,4,4,3,6,5,7,57,52,72,57,51,51,42,52,0,0,1,1,0,0,0,0,1,5,1,2,60,31,71,70,30,69,42,neutral,61,17,43,6,1,84,0.538
182,12,female,179,46,5,5,3,5,5,2,3,3,6,2,33,47,41,54,69,50,40,68,1,57,0,1,1,4,0,0,1,8,0,3,64,68,37,59,43,52,31,mechanical_noise,32,44,40,12,0,11,0.1209
183,40,female,161,82,4,4,4,5,7,5,7,5,5,7,46,42,45,57,50,56,40,48,1,30,1,1,1,2,0,0,0,0,0,0,22,55,39,49,30,50,42,darkness,35,28,21,10,1,150,0.6997
184,27,female,162,67,4,7,6,5,7,8,7,6,6,1,39,34,38,26,53,72,41,66,1,37,1,0,1,2,1,4,0,0,1,0,38,50,48,38,63,28,55,liminal_office,34,57,32,13,1,143,0.7234
185,12,female,166,64,8,4,5,5,6,4,5,4,6,5,20,48,44,36,68,68,61,46,1,64,1,1,1,1,1,5,0,0,0,4,23,52,7,20,48,23,62,liminal_office,18,70,21,14,0,23,0.2267
186,16,male,186,102,5,7,3,5,7,5,5,4,3,8,54,62,54,64,51,53,41,29,1,31,0,0,0,0,0,0,0,0,1,2,78,46,60,58,37,67,42,neutral,52,43,23,6,1,59,0.5356
187,14,male,168,75,7,3,4,4,4,5,4,6,6,8,47,42,42,46,46,50,57,70,0,0,1,1,1,3,1,6,1,9,0,5,55,52,45,37,55,52,45,haunted_hotel,50,51,24,16,1,90,0.5131
188,19,female,163,60,6,4,4,3,6,5,7,8,6,7,57,41,59,58,38,52,57,36,0,0,1,0,0,0,1,3,0,0,0,5,49,68,60,63,38,36,38,haunted_hotel,73,35,24,10,0,2,0.0538
189,60,female,157,72,5,5,5,6,5,6,5,2,4,5,56,47,29,39,42,46,51,56,0,0,0,0,1,1,1,4,1,4,0,6,71,11,57,35,33,69,52,darkness,47,29,31,4,1,111,0.671
190,36,female,160,72,7,3,7,2,5,5,4,3,3,4,59,45,53,47,38,53,60,52,1,39,0,1,0,0,1,5,1,9,0,end,73,60,51,56,44,58,46,trap_exit,66,33,32,12,1,62,0.6265
191,36,other,150,80,6,7,7,8,8,5,7,6,6,3,41,41,54,67,54,58,57,34,1,67,1,0,1,5,1,1,0,0,1,7,50,48,54,61,18,52,52,neutral,42,44,23,11,1,101,0.5699
192,50,male,171,90,4,5,4,4,6,5,4,4,5,2,39,61,53,57,56,51,43,19,1,48,1,1,0,0,0,0,0,0,1,0,47,53,61,33,41,48,46,mechanical_noise,65,51,25,10,0,3,0.0374
193,29,female,150,47,4,5,4,7,9,4,8,3,4,2,51,66,72,63,42,52,34,32,0,0,0,0,0,0,0,0,0,0,0,8,69,53,32,54,28,69,19,neutral,60,48,22,13,0,3,0.0487
194,24,female,164,42,6,2,3,5,8,3,3,6,3,8,48,40,45,39,46,51,38,23,0,0,1,0,1,2,0,0,0,0,0,0,50,43,34,43,47,76,48,mechanical_noise,48,60,25,13,0,5,0.1141
195,35,female,170,52,5,5,6,6,2,6,6,4,4,5,28,41,40,15,49,41,46,39,0,0,1,1,0,0,1,6,1,6,0,1,15,65,28,11,82,45,50,neutral,39,47,15,16,1,142,0.6866
196,17,male,180,74,7,4,4,4,6,3,6,3,8,5,46,52,62,69,64,45,36,53,0,0,1,0,1,1,0,0,0,0,1,7,49,50,62,57,24,66,12,neutral,59,25,26,8,1,66,0.5626
197,51,male,181,89,7,4,2,5,7,4,3,1,4,7,55,56,41,34,34,46,53,61,0,0,0,1,0,0,1,10,0,0,0,5,67,58,51,44,54,64,44,haunted_hotel,52,35,22,8,1,68,0.4123
198,45,female,167,63,6,4,4,5,1,4,6,6,4,8,51,49,59,68,36,46,37,52,1,60,0,1,1,4,1,7,1,3,1,7,68,41,45,58,29,79,32,flooding,53,28,22,12,0,2,0.0431
199,39,male,173,76,4,7,4,4,3,5,6,4,4,3,52,56,50,57,63,45,38,68,0,0,1,1,1,1,0,0,1,4,0,2,85,35,75,57,36,63,24,darkness,59,34,20,9,0,1,0.0432
200,39,male,180,85,7,3,8,3,8,3,4,10,6,5,39,36,46,56,58,68,51,59,0,0,1,1,0,0,1,7,1,4,0,1,61,61,35,35,57,65,57,liminal_office,29,44,2,11,1,117,0.7267
201,48,male,158,77,4,5,7,6,4,2,6,7,1,5,53,53,40,53,39,45,34,57,0,0,0,1,0,0,0,0,1,5,0,0,49,64,37,40,37,49,59,neutral,52,52,17,12,0,3,0.045
202,49,female,161,61,5,2,3,4,2,7,4,1,4,8,38,42,32,34,50,39,49,51,0,0,1,1,1,4,1,10,1,5,1,1,47,53,39,43,46,48,52,resource_rich,42,62,16,7,1,104,0.7314
203,38,male,171,86,4,4,2,6,4,5,6,5,4,2,33,46,37,39,73,41,29,35,0,0,1,1,0,0,0,0,1,8,0,4,45,71,29,44,55,44,55,neutral,25,55,10,15,0,13,0.1733
204,48,female,169,70,4,7,6,5,7,7,4,6,4,8,45,50,66,53,51,51,31,53,1,26,1,0,0,0,0,0,1,7,0,8,63,56,46,47,21,80,24,resource_rich,43,57,21,10,1,72,0.6505
205,28,male,169,76,4,7,4,5,4,7,5,5,5,2,41,54,54,63,51,47,33,65,0,0,0,1,1,1,1,6,0,0,0,7,41,48,36,55,27,64,24,haunted_hotel,41,41,27,14,0,2,0.0492
206,24,male,188,71,6,6,5,7,8,6,6,5,8,3,35,21,12,28,60,80,55,54,0,0,1,0,1,1,0,0,1,10,0,1,30,46,26,21,70,20,46,neutral,38,45,26,13,1,128,0.835
207,56,male,176,102,8,5,2,4,8,6,3,2,6,6,28,34,25,23,59,77,54,52,1,54,1,1,1,4,0,0,1,5,0,4,0,93,24,25,66,19,73,liminal_office,20,66,26,12,1,94,0.8022
208,27,female,183,69,4,5,4,5,5,7,5,5,2,4,33,42,42,50,51,52,39,45,0,0,0,0,0,0,1,2,0,0,1,1,39,77,19,15,56,49,62,flooding,25,69,3,17,0,4,0.0467
209,36,female,164,45,3,6,6,6,1,7,7,5,6,6,63,53,49,56,45,30,63,53,1,29,0,1,0,0,1,6,0,0,1,end,22,44,50,53,45,58,45,flooding,67,43,33,11,0,10,0.1121
210,12,female,158,66,6,6,5,5,3,6,4,3,4,8,55,54,66,58,55,45,30,59,1,37,0,0,0,0,0,0,0,0,1,7,42,35,34,64,14,74,52,flooding,52,19,19,11,1,58,0.4553
211,25,female,172,85,8,6,7,4,2,4,4,4,8,4,19,44,64,42,79,61,53,51,1,29,1,0,1,3,0,0,1,6,0,4,33,62,10,25,36,36,60,liminal_office,14,59,26,15,0,2,0.0479
212,45,male,174,72,1,5,5,6,6,3,6,4,4,6,36,44,40,51,52,51,22,42,1,63,1,1,1,5,0,0,0,0,0,0,55,58,30,38,43,38,69,neutral,40,44,30,7,1,168,0.7323
213,22,female,161,68,5,5,6,7,7,7,8,6,5,5,17,25,40,24,67,71,42,31,0,0,1,1,0,0,0,0,1,6,0,4,18,58,24,24,52,0,53,neutral,24,57,17,14,1,88,0.7874
214,45,male,189,75,5,7,4,5,8,7,3,3,7,3,9,43,34,22,84,71,38,37,0,0,1,1,0,0,1,9,1,5,0,4,13,67,13,16,66,15,55,liminal_office,33,56,20,18,1,112,0.9984
215,12,female,151,62,3,3,3,6,3,4,6,5,3,5,45,41,58,56,58,46,33,44,0,0,1,1,1,2,0,0,0,0,0,2,66,27,49,67,17,67,33,darkness,54,26,17,8,0,2,0.0462
216,30,male,175,68,4,8,6,8,5,8,8,5,6,6,28,40,58,46,65,42,39,36,0,0,0,1,1,1,0,0,1,5,1,0,74,50,24,28,36,71,41,mechanical_noise,33,74,17,17,0,2,0.0628
217,34,male,176,85,5,9,6,4,5,4,6,7,7,3,59,46,48,55,51,63,46,49,1,56,1,0,0,0,0,0,0,0,0,2,76,42,51,65,30,62,37,resource_rich,59,44,24,2,0,4,0.0358
218,37,female,167,84,7,4,5,5,4,6,6,6,5,1,37,38,50,35,56,44,38,46,1,69,0,0,0,0,1,8,1,10,1,1,29,64,36,46,53,35,74,haunted_hotel,34,52,13,11,0,3,0.0723
219,24,female,173,50,4,1,5,5,5,5,5,4,8,4,31,35,41,27,63,58,56,53,1,26,1,1,1,1,0,0,0,0,1,4,5,72,22,25,65,39,54,neutral,28,60,22,14,0,23,0.137
220,32,female,159,58,5,3,5,5,4,5,5,7,2,3,54,48,39,55,29,39,32,66,0,0,0,1,0,0,0,0,0,0,0,8,62,49,57,69,32,78,6,cave_isolation,54,37,35,10,1,87,0.5082
221,26,female,166,65,4,6,4,5,3,4,6,4,8,6,11,54,43,35,77,67,43,61,1,64,1,1,1,1,0,0,1,8,0,4,5,59,18,11,71,13,69,resource_rich,11,63,8,19,1,71,0.8019
222,19,male,161,76,3,7,6,8,6,8,4,8,4,2,48,21,33,30,43,67,71,38,0,0,0,1,1,3,0,0,0,0,0,5,48,61,43,57,39,47,46,haunted_hotel,53,54,36,13,1,101,0.4965
223,32,female,154,63,5,5,4,4,7,9,5,6,2,3,29,46,43,47,53,70,46,53,1,42,1,0,0,0,0,0,1,10,0,1,43,41,11,28,45,32,48,mechanical_noise,37,75,15,19,1,75,0.6948
224,45,female,171,44,2,7,6,5,4,4,5,7,6,2,22,23,50,32,68,63,64,54,1,69,1,1,0,0,1,3,1,6,0,1,11,63,20,29,49,40,45,liminal_office,13,64,31,16,1,68,0.7146
225,20,male,176,93,4,3,6,3,9,8,2,6,3,4,50,51,59,53,44,65,39,54,0,0,1,1,0,0,0,0,1,6,0,2,59,32,49,68,39,73,50,neutral,66,31,28,7,0,5,0.1935
226,33,male,180,88,3,5,8,6,4,7,4,5,4,6,51,46,35,55,32,58,50,61,1,13,1,0,0,0,1,1,0,0,1,end,56,55,47,55,49,64,42,trap_exit,66,49,19,12,1,85,0.624
227,19,female,166,65,5,4,6,4,4,6,4,4,7,5,53,50,62,57,55,33,45,43,0,0,0,0,0,0,1,3,1,4,0,6,60,49,55,55,29,63,34,darkness,52,38,23,9,0,9,0.1499
228,52,male,159,78,3,7,4,4,6,7,5,4,6,9,38,44,54,61,48,54,55,49,0,0,1,0,1,2,1,7,1,5,0,2,58,42,42,59,24,80,43,darkness,55,29,28,10,1,76,0.7125
229,13,female,171,97,7,4,6,4,8,3,4,7,4,10,52,48,59,59,41,71,29,24,1,51,0,0,0,0,0,0,0,0,0,8,76,61,41,41,7,92,29,neutral,52,22,18,9,1,168,0.6541
230,19,other,162,50,3,5,5,6,5,6,4,4,7,8,42,44,61,60,54,70,47,39,0,0,1,1,1,5,1,2,0,0,1,0,65,43,38,37,22,64,30,neutral,57,43,16,11,0,3,0.0564
231,49,female,167,53,7,7,3,5,6,7,4,2,6,4,32,53,53,64,57,63,34,64,1,22,1,1,0,0,1,6,1,6,1,3,17,43,51,70,31,55,36,mechanical_noise,62,45,33,11,1,165,0.7574
232,15,male,168,86,4,4,4,5,5,0,4,5,4,5,49,46,61,62,59,49,38,19,1,74,0,0,0,0,0,0,0,0,0,2,88,49,47,65,12,59,50,darkness,51,13,26,8,0,3,0.0551
233,26,female,153,62,10,3,4,5,3,3,4,4,4,4,54,49,51,50,47,48,47,35,1,26,1,1,0,0,0,0,0,0,0,8,50,32,63,52,46,77,19,mechanical_noise,62,53,18,11,1,104,0.4384
234,27,male,182,78,4,5,7,5,4,4,5,7,7,7,27,29,43,54,58,62,28,71,1,42,1,1,0,0,0,0,0,0,0,7,53,54,49,49,44,53,35,flooding,44,59,14,13,1,61,0.4922
235,27,male,186,80,4,7,4,6,3,5,5,4,5,2,42,60,68,58,61,24,31,38,0,0,0,0,0,0,1,4,1,7,0,5,75,41,61,37,28,69,46,haunted_hotel,58,38,18,11,0,2,0.0358
236,45,female,155,70,6,7,4,4,4,2,4,5,4,2,46,66,81,80,59,40,16,40,0,0,1,0,0,0,1,3,0,0,1,7,84,56,44,55,34,63,60,darkness,33,44,22,9,0,2,0.0463
237,29,female,169,63,3,7,3,7,6,5,6,4,7,5,70,39,44,40,41,65,48,50,1,26,0,1,1,4,1,7,0,0,1,end,85,52,69,59,59,60,38,trap_exit,84,27,38,10,0,18,0.1664
238,34,male,168,91,9,4,5,6,7,7,6,3,5,4,74,63,48,61,34,50,41,81,1,69,0,1,1,2,1,9,0,0,1,2,58,40,62,70,33,64,47,resource_rich,71,28,45,10,0,22,0.1883
239,17,female,164,76,5,4,7,2,5,6,3,6,4,5,39,29,45,44,60,53,39,22,0,0,1,0,1,1,1,7,1,2,0,3,36,50,37,58,34,63,18,mechanical_noise,71,49,47,9,1,103,0.8195
240,12,female,165,72,4,5,8,6,7,8,7,9,5,7,51,37,45,41,53,55,39,48,1,29,0,0,1,1,1,4,0,0,1,8,48,43,46,38,36,87,5,darkness,40,25,19,14,0,5,0.1718
241,29,male,170,68,5,5,5,4,7,7,4,5,2,5,61,53,69,52,24,55,48,57,0,0,0,0,1,3,0,0,0,0,0,5,42,37,36,38,34,25,46,haunted_hotel,41,49,33,11,0,2,0.0555
242,53,female,153,46,4,7,7,7,3,3,3,7,5,4,22,18,2,18,58,41,41,30,0,0,0,0,0,0,1,6,0,0,1,4,22,69,11,25,78,17,68,neutral,17,56,32,12,1,100,0.907
243,35,male,176,68,6,6,5,6,6,3,8,6,5,3,24,23,69,64,63,59,33,69,0,0,1,0,0,0,0,0,0,0,0,7,61,45,30,42,24,59,34,flooding,48,47,22,13,0,1,0.0387
244,47,male,176,89,6,5,6,3,9,2,5,3,5,8,24,54,53,39,63,62,35,38,0,0,0,0,1,1,0,0,0,0,0,1,61,70,12,12,54,49,53,neutral,25,59,19,15,0,3,0.0539
245,12,female,172,49,2,2,2,4,3,4,5,3,4,4,53,40,46,41,44,55,22,40,1,57,0,1,1,5,0,0,0,0,0,0,63,44,45,40,51,65,60,neutral,57,44,11,12,1,168,0.6266
246,30,female,162,75,5,6,4,6,3,6,3,5,7,9,39,34,31,38,58,54,54,30,1,41,0,0,0,0,1,10,1,3,1,0,63,46,57,61,43,63,40,neutral,49,29,36,7,0,6,0.1905
247,38,female,151,74,2,4,6,3,4,1,4,5,8,2,45,55,52,58,52,64,45,49,1,59,1,1,0,0,0,0,1,6,0,8,58,42,73,56,43,100,10,cave_isolation,61,24,11,11,0,3,0.0331
248,30,female,163,62,4,4,5,7,2,6,6,5,5,7,36,39,44,39,56,49,37,46,1,29,0,0,0,0,1,2,0,0,0,1,64,61,50,36,42,35,57,darkness,32,43,15,12,0,2,0.0471
249,26,male,188,76,4,5,5,5,5,4,2,4,4,8,44,57,47,44,41,52,46,35,1,53,0,0,1,1,1,5,1,6,1,2,53,45,51,51,52,80,51,mechanical_noise,43,41,30,8,0,10,0.1155
250,39,female,144,66,4,4,4,3,5,4,4,7,3,6,40,37,43,62,51,49,37,72,1,58,0,0,1,5,0,0,0,0,1,7,63,75,44,42,15,59,23,darkness,56,48,20,11,0,5,0.1597
251,27,male,169,78,3,4,4,5,3,4,4,4,5,5,48,58,77,53,55,39,50,25,0,0,1,0,0,0,0,0,1,6,1,8,65,36,42,58,19,78,46,mechanical_noise,63,50,38,14,0,2,0.0379
252,34,female,176,75,3,7,4,6,6,5,7,6,7,3,50,45,68,48,53,56,37,18,0,0,0,0,0,0,0,0,0,0,0,5,33,42,44,53,35,51,59,cave_isolation,46,29,16,12,1,137,0.6699
253,16,male,163,75,4,7,5,6,5,6,4,6,6,7,53,45,65,65,45,55,41,71,0,0,0,1,0,0,0,0,0,0,0,7,44,62,37,27,35,40,56,flooding,25,44,21,13,1,110,0.6923
254,46,female,162,60,5,4,5,3,3,4,4,3,9,6,39,53,56,55,59,41,33,34,0,0,1,0,0,0,1,8,0,0,0,2,52,33,46,51,27,62,41,darkness,57,36,26,14,0,12,0.1181
255,25,female,164,58,3,6,7,5,5,10,6,8,4,3,38,22,46,36,61,55,52,64,1,50,1,0,0,0,1,4,1,6,0,1,23,67,22,41,66,22,54,neutral,42,61,18,19,0,15,0.2257
