character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,visibility,entity_density,entity_aggression,level_difficulty,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
128,55,male,208,91,1,1,10,9,3,9,7,3,8,2,61,11,28,50,76,82,86,33,1,54,0,1,0,0,1,7,1,2,1,7,25,72,55,70,66,40,41,darkness,30,20,66,8,1,78,0.616
129,41,female,150,139,7,8,4,1,9,7,7,5,0,3,19,33,77,53,44,39,34,39,1,37,1,0,0,0,0,0,1,9,0,6,30,77,65,68,42,27,20,mechanical_noise,61,23,73,8,1,82,0.594
130,73,female,141,114,10,9,3,7,7,3,7,6,7,9,34,80,59,50,39,72,84,55,1,75,1,1,0,0,0,0,1,7,0,6,7,76,51,46,60,41,22,liminal_office,67,92,77,9,0,0,0.128
131,73,male,207,106,7,1,2,9,7,8,4,4,2,8,60,32,57,84,42,41,62,38,0,0,1,1,0,0,0,0,1,6,0,end,52,62,46,58,58,67,83,haunted_hotel,29,87,51,15,0,0,0.145
132,12,female,149,101,6,6,4,1,10,1,10,3,5,3,43,56,62,66,87,77,23,23,1,79,1,1,0,0,1,5,1,3,0,1,47,28,71,42,74,69,67,trap_exit,84,5,69,20,0,0,0.243
133,38,female,166,37,10,2,4,0,3,9,7,6,8,7,29,46,32,40,54,80,26,72,0,0,1,0,1,1,1,2,1,10,0,5,66,73,66,48,50,38,88,trap_exit,23,77,70,12,0,0,0.248
134,73,female,174,108,3,10,5,4,2,10,9,7,1,10,55,82,15,70,65,48,39,61,1,40,1,1,0,0,1,9,0,0,0,end,74,66,53,43,47,44,22,darkness,36,46,26,7,0,0,0.156
135,14,male,189,97,6,3,4,10,9,9,4,1,5,10,25,67,54,37,30,39,82,31,1,57,0,0,1,0,1,9,1,5,1,0,64,62,47,86,69,67,20,cave_isolation,55,81,70,24,1,74,0.656
136,38,male,141,46,5,2,7,8,8,0,3,0,4,1,82,42,38,6,82,51,22,88,0,0,0,1,0,0,0,0,1,2,0,3,49,39,50,70,35,75,39,darkness,73,15,62,24,0,0,0.344
137,20,male,156,113,6,2,1,8,2,7,9,6,5,7,74,71,5,51,87,78,26,67,1,57,0,1,0,0,0,0,0,0,0,2,76,61,67,67,43,73,24,haunted_hotel,84,29,17,0,1,22,0.398
138,73,male,163,125,0,5,4,6,10,6,7,10,3,8,46,31,56,27,86,22,28,79,0,0,1,1,1,1,0,0,0,0,0,3,69,43,49,58,79,25,53,cave_isolation,66,23,41,7,1,97,0.529
139,48,female,196,85,4,10,1,10,2,7,7,9,2,5,39,44,34,71,87,43,34,50,1,53,1,1,0,0,0,0,0,0,1,1,59,70,57,54,30,88,55,cave_isolation,74,31,79,22,1,33,0.672
140,62,female,210,45,4,5,2,9,2,6,8,6,6,6,40,76,61,84,72,71,45,48,1,68,1,1,0,0,0,0,0,0,0,0,68,36,28,77,57,27,54,neutral,28,81,55,22,1,120,0.408
141,55,female,155,40,6,1,4,9,9,8,0,4,5,10,83,72,79,10,21,69,90,40,1,68,1,0,0,0,0,0,0,0,1,0,79,78,48,67,45,42,32,neutral,62,28,58,6,0,0,0.164
142,35,male,175,46,3,0,3,7,0,10,4,4,4,10,77,34,8,67,22,43,77,88,0,0,0,1,0,0,1,8,1,1,0,8,77,54,68,78,56,54,67,neutral,24,8,78,23,0,0,0.175
143,70,male,184,116,0,5,9,5,6,7,2,5,2,2,76,89,13,21,76,77,56,80,1,47,0,1,0,0,0,0,0,0,0,4,79,10,23,52,21,57,45,resource_rich,78,8,75,20,1,107,0.645
144,43,female,149,59,2,0,9,1,4,0,3,10,10,3,44,81,39,46,58,21,77,42,1,64,1,1,0,0,1,2,1,5,1,8,34,49,45,50,40,87,60,neutral,33,34,28,9,1,83,0.669
145,63,male,202,132,3,5,6,7,6,3,1,9,7,10,19,27,12,28,37,58,72,39,1,30,1,0,1,3,1,6,0,0,0,0,61,74,36,45,42,83,61,haunted_hotel,73,66,68,16,1,94,0.559
146,73,male,182,60,4,9,8,3,4,9,0,4,8,3,13,66,35,54,90,83,56,70,1,46,1,1,0,0,0,0,0,0,0,3,30,54,26,89,69,82,61,mechanical_noise,72,70,66,3,1,72,0.51
147,69,female,190,122,7,5,10,2,7,3,0,6,5,1,65,47,47,20,72,36,22,70,1,91,1,0,1,0,1,1,1,8,1,2,52,22,46,38,63,86,81,darkness,77,38,41,12,0,0,0.224
148,63,male,142,92,7,0,0,1,5,8,7,0,10,2,51,62,21,83,29,61,87,57,0,0,0,0,0,0,0,0,1,3,0,6,22,85,56,88,63,81,61,mechanical_noise,35,36,20,8,0,0,0.181
149,23,female,205,114,1,4,5,8,6,10,3,4,3,10,79,62,13,79,60,67,84,59,1,97,1,0,0,0,0,0,0,0,1,7,50,81,57,84,26,89,75,flooding,43,73,79,11,0,0,0.205
150,50,male,174,70,9,3,4,3,9,8,7,10,2,8,83,43,48,72,87,61,70,42,1,23,0,1,0,0,0,0,1,7,1,2,46,72,21,60,45,53,82,mechanical_noise,57,81,52,16,1,82,0.329
151,13,female,208,70,3,5,1,0,9,9,3,2,3,8,76,30,19,25,27,90,34,44,1,47,1,0,0,0,0,0,0,0,0,5,74,74,38,55,85,33,86,cave_isolation,69,49,57,15,0,0,0.249
152,14,female,175,55,1,7,3,9,0,7,7,10,1,2,20,45,64,80,46,24,66,27,1,84,0,0,1,0,0,0,0,0,0,3,66,46,74,49,58,28,29,flooding,31,59,35,6,0,0,0.303
153,67,male,188,128,4,0,10,1,6,8,0,3,3,5,84,26,27,56,77,53,89,52,1,54,0,1,1,0,1,5,1,7,0,1,43,55,57,46,61,85,43,darkness,24,39,40,0,0,0,0.286
154,70,female,140,83,3,1,1,3,4,3,3,7,2,8,18,55,82,48,59,86,33,40,1,42,1,1,0,0,1,5,0,0,1,end,62,40,58,70,28,73,24,cave_isolation,69,53,40,23,0,0,0.152
155,13,female,181,118,1,1,8,7,3,3,4,0,1,7,31,18,42,70,82,44,44,49,1,81,0,1,0,0,1,6,1,5,1,5,55,55,44,86,33,72,23,haunted_hotel,32,65,27,15,1,19,0.778
156,13,female,180,94,2,8,10,4,6,0,2,10,5,5,40,63,68,46,60,71,44,71,1,49,0,0,1,1,1,7,1,9,0,4,88,20,34,85,32,80,86,flooding,60,78,33,1,1,114,0.705
157,65,male,196,140,2,5,9,2,4,9,2,2,7,3,50,82,31,54,72,73,47,70,1,91,1,0,0,0,1,8,0,0,1,5,64,21,70,71,35,64,21,flooding,77,50,42,22,0,0,0.262
158,12,female,159,96,6,9,6,1,3,2,8,9,4,6,38,36,55,33,81,81,89,72,1,41,1,1,0,0,1,9,0,0,0,1,38,64,33,71,78,53,38,mechanical_noise,74,92,44,0,1,66,0.574
159,30,male,153,53,3,8,3,10,3,7,10,9,7,5,90,35,24,25,49,32,50,57,1,80,1,0,0,0,0,0,1,5,0,7,32,82,52,65,24,31,41,neutral,29,28,24,13,0,0,0.229
160,13,female,191,45,0,3,4,3,9,1,4,3,5,5,68,27,54,13,51,77,79,57,1,39,1,0,0,0,1,1,1,10,0,7,39,69,47,49,39,36,64,flooding,82,58,82,2,1,59,0.598
161,64,female,193,112,4,8,4,1,0,0,5,8,8,9,73,54,67,20,62,77,89,73,0,0,0,0,0,0,1,10,1,2,1,0,84,76,26,75,52,45,77,flooding,23,46,35,16,0,0,0.201
162,55,female,188,134,5,8,5,7,9,8,7,3,9,3,89,56,23,51,79,83,37,24,1,52,0,1,0,0,1,4,0,0,0,7,33,70,44,61,40,40,69,cave_isolation,46,77,67,5,0,0,0.277
163,43,female,169,114,5,0,0,6,4,6,1,8,4,8,56,51,78,71,36,50,38,54,1,88,1,0,0,0,1,1,1,5,0,8,79,38,30,66,68,87,88,trap_exit,67,87,43,23,1,51,0.687
164,43,male,142,37,9,8,6,10,10,5,0,3,2,1,87,90,57,65,23,47,64,64,1,98,0,1,0,0,0,0,0,0,0,4,78,30,28,35,30,39,77,flooding,37,52,70,21,1,80,0.551
165,79,male,151,91,10,4,2,10,0,8,7,7,1,8,31,87,35,79,64,38,41,80,1,91,0,0,0,0,1,7,1,4,0,3,59,22,48,64,49,79,29,trap_exit,53,74,44,22,1,85,0.793
166,66,female,170,120,1,9,9,3,2,2,4,4,2,1,29,90,36,20,77,22,39,68,0,0,0,0,0,0,1,2,1,6,0,end,73,69,50,48,63,88,59,neutral,58,74,30,2,0,0,0.125
167,67,female,176,103,4,9,7,8,9,8,6,6,3,4,65,41,74,16,80,88,66,62,0,0,0,1,1,1,0,0,0,0,1,4,62,14,39,82,20,53,40,neutral,56,18,65,16,0,0,0.375
168,28,male,166,87,3,10,0,5,10,1,4,10,10,10,34,28,37,9,66,53,65,20,1,48,1,0,1,5,1,2,1,1,0,0,78,56,37,49,21,85,35,cave_isolation,64,75,52,24,0,0,0.264
169,49,female,163,100,10,6,4,7,8,1,7,5,2,3,46,85,24,52,31,62,42,47,1,40,1,0,0,0,0,0,1,5,0,1,58,66,62,48,74,46,65,mechanical_noise,58,17,72,18,0,0,0.191
170,35,female,180,46,4,4,8,3,4,10,0,10,9,6,83,34,13,81,57,48,59,62,1,57,1,0,1,0,0,0,0,0,1,end,47,58,45,75,65,31,71,flooding,57,6,56,17,0,0,0.109
171,80,female,203,96,6,1,0,5,7,2,7,4,6,2,62,28,66,19,72,79,44,58,0,0,1,0,0,0,1,6,1,4,1,5,81,56,43,66,24,42,47,darkness,47,79,58,10,0,0,0.191
172,22,male,150,79,2,4,0,9,10,5,1,2,1,1,42,89,10,49,56,65,89,69,1,65,0,1,1,2,0,0,1,4,0,2,67,49,27,70,48,34,27,liminal_office,77,16,54,10,0,0,0.182
173,27,male,155,91,7,0,7,5,6,4,8,2,6,1,52,40,39,23,30,34,58,47,1,61,1,0,0,0,0,0,0,0,1,0,60,29,29,62,44,27,34,haunted_hotel,85,81,25,21,0,0,0.32
174,70,other,153,36,10,0,4,4,4,10,2,3,4,7,59,47,26,77,88,45,42,51,1,64,0,1,0,0,1,8,0,0,0,5,30,42,39,83,49,85,59,mechanical_noise,61,57,31,3,1,69,0.669
175,14,female,186,135,8,1,4,3,9,6,4,0,6,4,73,73,58,8,81,85,31,54,0,0,1,0,0,0,0,0,0,0,0,7,27,73,46,42,63,26,59,darkness,53,70,78,5,0,0,0.26
176,31,female,169,89,0,3,5,10,4,2,3,4,0,3,56,29,9,21,46,73,23,66,1,87,0,1,0,0,1,5,1,3,1,4,86,37,30,46,63,78,85,resource_rich,76,93,20,13,1,18,0.834
177,70,male,163,53,0,9,6,10,1,0,1,2,5,8,82,44,33,48,55,52,31,25,1,48,0,0,1,0,1,5,1,10,0,3,42,50,63,87,55,74,75,neutral,50,37,74,18,0,0,0.173
178,47,female,152,95,8,8,10,4,5,10,4,8,3,7,12,44,58,82,72,85,87,39,1,26,0,0,0,0,1,9,0,0,0,8,60,34,37,35,61,57,66,haunted_hotel,32,58,47,15,1,115,0.491
179,30,female,148,58,9,5,8,7,4,9,2,7,9,0,89,64,79,58,27,47,77,57,0,0,1,0,0,0,1,4,1,10,0,8,76,51,33,68,66,84,53,flooding,20,68,65,12,0,0,0.205
180,78,male,188,39,0,10,1,4,2,7,0,2,5,6,11,67,65,23,63,62,48,30,1,58,0,0,0,0,0,0,1,9,0,6,7,82,45,68,58,88,28,cave_isolation,29,14,53,8,1,88,0.6
181,30,female,165,60,1,8,5,1,8,5,8,3,0,10,78,61,46,23,46,68,32,55,1,66,1,0,1,0,1,3,0,0,1,0,40,42,28,86,78,64,67,liminal_office,65,84,53,20,0,0,0.244
182,31,female,188,126,2,4,8,2,5,2,5,4,9,1,48,34,31,85,72,41,24,70,1,28,0,1,1,4,0,0,0,0,1,6,34,60,79,85,26,65,76,neutral,53,86,45,4,0,0,0.135
183,63,female,181,69,6,8,9,2,6,2,3,7,4,9,86,59,67,41,41,77,42,26,1,39,1,0,0,0,1,5,0,0,1,7,43,83,37,90,58,55,83,neutral,57,13,72,2,0,0,0.186
184,44,female,184,53,9,0,0,0,6,8,6,7,9,9,39,79,33,22,20,20,53,82,1,24,0,1,0,0,1,3,0,0,0,8,82,76,36,90,53,43,38,cave_isolation,24,25,75,3,0,0,0.225
185,51,female,160,65,2,0,5,4,7,7,3,0,0,5,73,13,27,22,66,59,50,39,1,91,0,0,0,0,0,0,1,10,0,1,70,35,64,47,29,32,65,haunted_hotel,24,92,81,24,1,11,0.407
186,50,female,168,117,8,5,6,3,4,5,5,9,10,5,64,18,24,57,47,79,44,29,1,72,1,0,1,2,0,0,0,0,0,3,56,48,24,73,43,65,60,cave_isolation,32,7,24,13,1,44,0.749
187,12,female,163,78,1,1,4,0,3,10,5,2,9,6,36,74,57,65,88,74,82,50,1,56,0,0,0,0,1,7,0,0,0,end,49,36,58,58,47,84,54,flooding,64,59,32,6,1,53,0.477
188,22,female,181,53,2,6,10,9,2,2,10,2,7,1,25,33,78,72,65,86,88,45,1,35,0,1,0,0,0,0,1,1,0,6,11,92,40,32,80,55,35,mechanical_noise,79,54,68,23,0,0,0.183
189,68,male,210,118,8,8,2,3,9,4,7,1,7,2,53,12,21,24,82,81,81,77,0,0,0,0,1,5,0,0,1,4,0,end,46,36,64,34,55,28,64,mechanical_noise,83,69,61,9,1,54,0.336
190,61,female,180,140,5,6,6,3,10,7,1,1,5,0,68,27,75,27,71,61,53,35,0,0,0,0,0,0,0,0,1,8,0,4,73,26,46,78,79,72,48,liminal_office,34,29,38,1,0,0,0.414
191,34,female,187,115,10,8,0,2,5,10,5,1,7,6,45,66,29,18,29,75,87,62,1,59,0,1,0,0,1,2,0,0,0,end,52,46,62,77,36,80,23,cave_isolation,77,80,46,17,0,0,0.189
192,42,male,182,46,10,3,6,6,2,9,5,6,7,6,77,64,31,23,82,60,55,66,0,0,1,1,0,0,0,0,1,3,1,7,44,83,27,82,36,40,90,flooding,40,69,47,1,0,0,0.208
193,53,female,147,69,8,6,0,6,4,4,1,5,1,2,36,43,66,11,75,20,47,42,0,0,0,1,1,2,0,0,0,0,0,0,33,30,28,90,27,42,28,trap_exit,43,70,24,10,1,67,0.616
194,18,male,202,124,4,10,5,0,1,4,8,10,0,0,23,62,42,82,45,46,71,20,1,85,0,0,0,0,1,1,1,4,1,2,75,79,49,77,76,36,30,flooding,44,7,42,9,0,0,0.214
195,27,female,202,92,3,9,9,6,8,1,0,7,3,10,36,66,51,23,69,66,26,82,1,67,0,0,1,4,0,0,0,0,1,end,74,66,65,47,73,26,57,cave_isolation,79,63,52,9,0,0,0.109
196,71,male,145,106,1,0,0,0,6,0,2,0,0,5,48,73,27,37,80,58,36,67,0,0,1,0,0,0,1,5,0,0,0,6,34,81,51,45,77,60,90,cave_isolation,68,34,40,0,0,0,0.251
197,13,male,191,138,0,9,6,9,6,0,1,0,4,5,82,55,37,45,30,71,35,73,1,54,1,1,0,0,1,4,1,4,1,1,63,34,66,75,29,85,84,neutral,78,11,55,8,1,37,0.409
198,12,female,160,59,10,5,10,10,1,1,0,10,3,3,30,59,75,31,28,62,71,70,1,80,1,0,1,1,0,0,1,3,0,4,85,42,52,55,40,76,75,darkness,54,12,72,1,1,24,0.38
199,59,female,153,59,4,8,3,8,6,5,0,10,10,5,47,32,84,15,86,30,69,20,1,24,0,0,0,0,1,9,0,0,1,7,21,46,35,53,37,82,65,liminal_office,58,84,71,16,1,46,0.465
200,23,female,197,120,0,5,9,5,3,2,0,4,9,9,24,40,26,75,63,28,35,40,0,0,1,1,0,0,1,4,1,2,0,0,79,44,69,47,41,43,21,cave_isolation,23,30,69,18,1,99,0.505
201,80,female,164,47,5,6,10,6,5,2,4,2,10,8,73,65,61,32,30,40,20,27,1,77,0,0,0,0,0,0,0,0,0,8,57,40,47,46,64,28,49,resource_rich,36,44,40,16,1,20,0.644
202,48,female,195,76,10,9,4,9,9,5,10,10,6,10,59,22,77,13,61,54,78,74,1,58,0,0,1,0,0,0,0,0,1,0,50,39,31,81,37,84,40,resource_rich,77,72,40,11,0,0,0.249
203,43,female,148,49,5,0,0,2,3,3,2,10,6,7,31,68,35,56,55,33,34,55,1,40,0,0,0,0,0,0,0,0,1,end,78,42,43,79,39,31,23,cave_isolation,78,42,74,15,0,0,0.135
204,20,female,175,57,6,3,10,6,3,9,8,7,8,0,25,51,34,45,43,51,64,81,1,98,0,0,1,1,1,2,1,2,0,4,74,39,43,47,36,56,71,flooding,27,19,63,5,0,0,0.396
205,30,other,196,62,8,10,7,8,5,1,1,1,6,10,18,44,83,48,28,51,81,87,1,63,1,0,1,3,0,0,1,8,0,1,66,29,64,52,75,49,77,mechanical_noise,28,80,37,14,0,0,0.348
206,59,male,144,47,5,6,10,9,0,6,3,4,6,7,29,59,79,76,43,80,29,51,1,71,1,0,1,3,1,3,1,10,0,0,78,27,53,69,39,88,62,cave_isolation,83,94,83,24,0,0,0.183
207,14,female,146,130,2,5,3,9,6,3,9,0,10,8,57,31,31,7,56,36,78,89,1,45,0,0,0,0,0,0,0,0,0,1,38,44,55,47,28,72,85,mechanical_noise,66,21,49,19,0,0,0.17
208,31,male,145,109,7,8,4,10,9,8,7,1,10,4,73,39,58,33,86,67,32,43,0,0,0,0,0,0,0,0,0,0,1,1,38,79,33,83,24,30,25,liminal_office,31,8,41,4,0,0,0.223
209,35,female,191,78,4,3,0,1,0,1,0,7,8,1,19,72,61,57,67,33,69,41,1,27,1,1,0,0,1,2,1,3,0,6,22,77,64,67,28,50,59,haunted_hotel,23,82,26,11,0,0,0.167
210,65,male,209,112,7,10,0,10,0,1,3,0,4,8,86,53,66,42,89,35,77,55,0,0,0,0,0,0,0,0,1,7,0,3,40,48,28,64,49,48,50,neutral,75,90,62,20,0,0,0.223
211,44,female,194,86,7,10,6,4,10,3,0,10,4,5,35,82,63,78,30,89,29,86,0,0,1,0,0,0,0,0,1,5,0,8,43,62,64,51,68,54,60,darkness,72,24,70,5,1,96,0.48
212,35,female,153,69,2,2,5,2,9,0,6,0,0,0,68,26,47,78,45,73,21,31,0,0,1,0,0,0,1,2,1,3,0,8,79,21,35,34,60,51,23,cave_isolation,29,7,54,23,1,87,0.697
213,47,other,140,81,6,0,5,1,2,6,4,0,2,3,19,25,10,55,35,55,39,36,1,61,1,1,1,0,1,6,0,0,0,0,54,65,67,73,22,54,49,haunted_hotel,34,12,84,14,1,102,0.399
214,49,other,176,69,3,7,6,8,3,9,9,6,2,0,90,51,81,84,66,75,86,42,1,89,1,0,1,3,0,0,0,0,0,end,43,50,68,60,76,35,32,haunted_hotel,75,23,23,3,0,0,0.088
215,36,other,188,84,8,0,4,1,2,2,0,5,2,10,44,11,42,52,63,33,76,64,1,20,1,1,1,0,0,0,0,0,0,7,34,55,51,75,47,78,76,neutral,25,88,76,3,0,0,0.306
216,29,male,151,138,6,4,3,1,6,1,2,2,4,0,57,46,76,41,53,66,42,76,1,41,0,1,1,5,1,7,0,0,0,2,61,57,39,77,41,72,73,neutral,33,22,40,3,0,0,0.184
217,77,other,144,121,9,1,8,2,1,1,2,1,4,9,59,44,70,69,85,64,80,70,0,0,0,1,1,0,1,7,0,0,0,end,63,52,37,49,75,27,74,haunted_hotel,76,86,36,13,0,0,0.13
218,65,male,209,74,1,5,8,10,8,8,10,4,7,7,60,61,64,27,60,79,48,66,1,60,0,0,1,4,1,2,0,0,0,6,18,60,40,80,23,57,79,cave_isolation,26,41,70,10,1,102,0.329
219,46,female,150,111,0,7,10,5,4,5,5,10,8,1,31,71,22,57,22,65,58,22,1,27,0,0,1,4,1,10,0,0,0,2,30,57,32,73,36,25,26,neutral,56,71,19,17,0,0,0.236
220,72,male,192,104,5,3,2,5,1,5,4,4,1,2,10,83,9,49,52,58,45,71,1,34,0,0,0,0,1,3,0,0,0,3,69,26,21,35,47,85,90,neutral,65,65,49,23,1,39,0.326
221,52,female,194,127,5,0,9,6,7,8,2,6,10,3,45,14,24,31,58,42,59,63,0,0,1,0,0,0,0,0,1,6,0,4,71,27,24,65,71,25,31,cave_isolation,56,49,36,5,1,66,0.558
222,44,other,189,76,9,6,0,1,8,8,4,7,2,7,78,49,41,76,46,33,86,58,1,51,1,0,0,0,1,9,1,10,0,4,79,31,26,50,78,54,27,liminal_office,78,33,54,18,0,0,0.227
223,79,female,192,49,4,4,3,0,4,9,3,5,7,4,73,63,37,35,50,42,44,75,1,32,1,1,1,2,0,0,0,0,0,4,75,11,45,44,80,72,54,resource_rich,52,35,85,5,1,98,0.735
224,44,female,194,94,1,1,3,1,5,3,6,6,3,2,16,70,5,61,74,70,58,54,0,0,0,1,1,0,0,0,0,0,0,2,66,36,35,51,80,26,81,darkness,69,65,81,18,0,0,0.266
225,25,female,142,92,8,5,0,9,0,1,7,10,1,7,59,81,23,50,44,61,54,67,0,0,1,0,0,0,0,0,0,0,0,0,60,77,47,49,39,35,71,darkness,43,67,76,7,0,0,0.201
226,32,male,155,103,5,5,10,8,9,4,10,9,10,2,24,17,39,32,26,73,22,45,1,52,1,1,0,0,1,5,0,0,0,4,73,32,53,81,67,81,75,darkness,81,86,35,9,0,0,0.318
227,59,female,184,67,3,4,8,1,9,5,1,2,9,2,65,34,64,81,86,70,57,55,1,22,1,0,0,0,1,1,1,3,0,5,54,54,47,30,80,43,62,trap_exit,62,17,62,16,1,58,0.385
228,31,female,175,74,6,5,1,6,1,2,10,7,9,0,13,21,46,7,78,31,42,27,1,30,0,1,0,0,1,8,0,0,0,2,37,76,28,63,44,76,42,haunted_hotel,63,27,41,11,0,0,0.29
229,19,male,158,36,8,8,6,0,2,9,5,1,0,8,70,90,50,43,38,61,50,86,1,43,0,1,1,5,1,6,0,0,1,2,30,60,64,41,34,50,44,flooding,25,63,81,3,0,0,0.272
230,18,male,143,67,7,8,9,8,4,4,8,5,6,10,61,48,66,73,69,42,32,44,1,69,0,0,1,4,1,2,1,2,1,7,46,49,54,77,61,25,72,cave_isolation,47,19,27,3,1,46,0.705
231,78,male,198,59,0,6,6,5,3,8,1,8,7,6,17,69,29,78,74,61,80,46,1,65,1,1,1,4,1,4,0,0,0,5,73,66,35,55,83,80,52,mechanical_noise,32,37,56,17,0,0,0.292
232,28,female,151,93,2,2,7,8,4,4,2,5,1,9,41,24,47,6,38,42,55,28,1,51,1,0,1,2,0,0,1,7,1,end,78,43,66,60,27,52,64,resource_rich,71,28,48,13,0,0,0.143
233,44,male,202,61,9,8,9,8,5,5,0,6,4,6,87,62,49,59,26,56,89,30,0,0,1,1,0,0,1,1,0,0,0,end,54,69,56,89,68,28,36,darkness,20,23,25,8,0,0,0.106
234,59,male,195,90,1,9,0,5,9,8,5,4,5,9,31,71,40,79,41,25,29,61,1,51,0,0,0,0,1,6,1,3,1,2,77,61,57,79,38,39,61,mechanical_noise,66,45,39,1,1,12,0.634
235,70,male,166,59,2,6,2,5,9,8,10,4,0,2,13,27,33,79,76,42,20,26,1,46,1,0,0,0,1,9,1,9,0,end,65,35,64,59,60,88,63,neutral,32,77,57,3,0,0,0.202
236,33,female,207,39,4,3,5,2,7,5,5,3,6,4,81,68,32,81,41,85,32,55,0,0,1,1,1,2,0,0,1,7,0,8,54,30,50,63,31,32,46,darkness,40,62,48,1,0,0,0.237
237,41,female,163,96,5,0,0,7,10,10,3,2,5,3,41,63,52,32,28,40,45,42,1,56,1,1,1,4,1,3,0,0,0,1,45,43,20,80,59,68,75,trap_exit,30,20,51,11,1,45,0.464
238,49,female,165,77,2,9,10,0,9,8,1,1,10,0,18,20,10,28,55,34,40,47,0,0,1,1,0,0,0,0,1,1,0,7,41,60,62,84,51,82,28,resource_rich,44,77,64,7,1,49,0.603
239,62,female,161,138,1,5,6,10,8,9,5,2,10,8,18,67,39,34,58,42,75,22,1,76,1,0,0,0,1,4,1,6,1,1,52,24,52,49,59,60,58,darkness,61,27,43,14,0,0,0.288
240,65,male,209,102,4,5,5,5,10,6,4,8,2,8,17,46,63,44,26,45,20,51,0,0,1,0,0,0,1,1,1,5,0,2,50,41,64,73,40,28,65,mechanical_noise,77,38,58,12,1,40,0.368
241,19,male,158,112,3,5,0,7,9,5,3,0,10,7,81,76,78,11,40,78,54,56,1,78,0,0,0,0,1,8,0,0,0,1,64,65,73,62,46,33,64,darkness,30,69,16,21,1,21,0.589
242,38,female,173,115,4,10,8,8,4,1,8,7,3,8,71,46,68,17,39,39,60,72,0,0,0,1,0,0,0,0,1,9,0,8,45,77,59,71,65,89,58,flooding,57,87,45,19,0,0,0.169
243,38,male,150,139,9,3,0,3,9,10,2,6,5,7,32,34,60,49,88,31,26,57,0,0,1,0,1,3,1,10,0,0,0,7,51,46,37,88,83,83,28,resource_rich,46,55,58,1,1,49,0.44
244,32,male,184,125,3,8,4,10,9,10,10,1,0,7,61,15,63,49,51,24,81,31,0,0,0,1,1,1,0,0,1,1,1,7,30,74,31,37,55,39,42,liminal_office,28,66,41,2,1,80,0.716
245,41,female,176,70,3,4,0,3,3,9,1,6,8,9,22,61,60,65,48,36,64,48,1,73,0,1,1,2,0,0,0,0,1,1,75,62,43,34,34,54,69,haunted_hotel,57,47,74,2,0,0,0.285
246,39,male,162,132,7,0,3,10,10,6,7,2,9,8,49,79,59,22,24,73,50,44,1,55,0,1,0,0,0,0,0,0,1,8,72,39,20,71,40,77,34,trap_exit,52,35,41,5,1,101,0.448
247,75,female,179,44,5,3,4,2,3,0,9,4,0,1,70,88,55,14,77,41,86,82,1,24,1,0,1,5,0,0,0,0,0,8,43,34,72,35,48,31,45,trap_exit,48,29,61,9,0,0,0.153
248,80,male,182,56,1,9,0,0,7,0,0,10,8,10,35,44,11,83,71,31,72,22,1,66,0,1,1,4,1,8,1,1,0,7,30,61,56,72,28,64,55,mechanical_noise,55,7,42,7,1,37,0.546
249,72,female,143,139,2,10,0,9,6,8,7,7,5,4,79,85,83,66,61,38,80,59,1,97,1,0,0,0,0,0,1,10,0,8,60,64,74,48,72,55,80,liminal_office,26,57,57,12,0,0,0.199
250,59,male,154,120,7,2,9,0,0,4,8,9,2,8,10,16,66,47,45,57,28,34,0,0,0,0,0,0,1,1,0,0,0,2,35,76,28,45,82,84,51,liminal_office,39,45,23,2,1,70,0.628
251,30,male,162,62,0,10,6,1,10,1,2,6,6,4,40,66,24,47,79,69,39,33,1,34,1,1,0,0,1,1,0,0,0,2,83,21,71,37,46,82,56,resource_rich,29,72,17,18,0,0,0.37
252,15,male,151,82,5,7,5,0,3,3,10,5,6,5,81,68,27,23,57,52,27,30,1,47,0,0,0,0,0,0,0,0,1,8,38,37,57,75,34,71,60,liminal_office,28,85,53,0,0,0,0.193
253,46,female,207,94,2,5,1,0,10,2,0,2,5,10,33,52,19,13,78,45,37,22,0,0,0,0,0,0,1,5,0,0,0,8,75,54,33,32,64,67,52,liminal_office,81,76,61,11,0,0,0.259
254,75,other,207,118,8,9,5,5,9,2,2,7,10,5,78,31,5,48,63,69,88,20,0,0,0,1,0,0,0,0,1,9,0,6,20,80,45,78,37,84,67,liminal_office,25,8,30,2,1,28,0.234
255,60,male,191,97,9,9,3,4,6,7,1,2,8,6,16,37,13,74,62,81,73,69,0,0,0,0,0,0,1,8,1,1,0,8,78,58,41,82,64,75,44,haunted_hotel,81,44,67,0,1,38,0.335
256,28,female,180,36,10,6,8,4,6,7,3,0,6,5,39,21,33,61,68,27,83,89,0,0,0,1,0,0,0,0,0,0,1,7,42,47,41,63,27,28,37,liminal_office,77,12,68,12,1,19,0.335
